166.872,113.258,252.898,167.371,111.4,253.522,3.866005,595
167.371,111.4,253.522,170.116,109.006,256.264,3.408335,595
170.116,109.006,256.264,171.913,107.835,258.101,2.877015,595
171.913,107.835,258.101,173.266,107.623,259.566,2.7835,595
173.266,107.623,259.566,174.56,107.653,261.139,2.7435,595
174.56,107.653,261.139,175.692,107.709,262.826,2.71007,595
175.692,107.709,262.826,176.79,107.808,264.537,2.68087,595
176.79,107.808,264.537,178.023,107.944,266.154,2.654545,595
127.769,166.76,223.443,127.729,166.761,223.323,3.615305,29
127.729,166.761,223.323,127.664,166.783,223.223,3.14964,29
127.664,166.783,223.223,127.575,166.824,223.16,2.78583,29
127.575,166.824,223.16,127.478,166.871,223.135,2.544045,29
127.478,166.871,223.135,127.386,166.912,223.137,2.4059,29
127.386,166.912,223.137,127.302,166.942,223.154,2.33566,29
127.302,166.942,223.154,127.226,166.96,223.179,2.3008,29
127.226,166.96,223.179,127.157,166.969,223.21,2.280915,29
127.157,166.969,223.21,127.097,166.969,223.237,2.266435,29
127.097,166.969,223.237,127.04,166.966,223.251,2.25391,29
127.04,166.966,223.251,126.985,166.962,223.253,2.242335,29
126.985,166.962,223.253,126.93,166.955,223.248,2.231415,29
126.93,166.955,223.248,126.876,166.945,223.237,2.221035,29
126.876,166.945,223.237,126.821,166.932,223.222,2.211125,29
126.821,166.932,223.222,126.765,166.916,223.203,2.20162,29
126.765,166.916,223.203,126.708,166.896,223.183,2.192465,29
126.708,166.896,223.183,126.65,166.875,223.161,2.18363,29
126.65,166.875,223.161,126.593,166.852,223.138,2.175075,29
126.593,166.852,223.138,126.535,166.829,223.115,2.166775,29
126.535,166.829,223.115,126.479,166.806,223.092,2.15871,29
126.479,166.806,223.092,126.423,166.782,223.069,2.150855,29
126.423,166.782,223.069,126.367,166.756,223.046,2.143195,29
126.367,166.756,223.046,126.312,166.728,223.023,2.13572,29
126.312,166.728,223.023,126.255,166.698,223.003,2.128425,29
126.255,166.698,223.003,126.199,166.664,222.985,2.12129,29
126.199,166.664,222.985,126.143,166.626,222.971,2.11431,29
126.143,166.626,222.971,126.09,166.583,222.965,2.10748,29
126.09,166.583,222.965,126.04,166.536,222.967,2.10079,29
126.04,166.536,222.967,125.996,166.489,222.979,2.09424,29
125.996,166.489,222.979,125.958,166.444,222.998,2.087825,29
125.958,166.444,222.998,125.925,166.4,223.022,2.081535,29
125.925,166.4,223.022,125.896,166.356,223.047,2.075355,30
125.896,166.356,223.047,125.868,166.312,223.073,2.069275,30
125.868,166.312,223.073,125.839,166.266,223.096,2.06329,30
125.839,166.266,223.096,125.808,166.217,223.119,2.057395,30
125.808,166.217,223.119,125.774,166.168,223.141,2.05158,30
125.774,166.168,223.141,125.737,166.119,223.164,2.04585,30
125.737,166.119,223.164,125.7,166.07,223.189,2.040205,30
125.7,166.07,223.189,125.663,166.025,223.215,2.03464,30
125.663,166.025,223.215,125.629,165.983,223.245,2.029165,30
125.629,165.983,223.245,125.596,165.945,223.275,2.02377,30
125.596,165.945,223.275,125.565,165.909,223.305,2.018445,30
125.565,165.909,223.305,125.535,165.874,223.334,2.013185,30
125.535,165.874,223.334,125.504,165.838,223.364,2.007985,30
125.504,165.838,223.364,125.47,165.802,223.395,2.00283,30
125.47,165.802,223.395,125.434,165.764,223.426,1.9977,30
125.434,165.764,223.426,125.396,165.725,223.456,1.992595,30
125.396,165.725,223.456,125.357,165.687,223.486,1.98751,30
125.925,166.4,223.022,122.975,164.671,222.694,1.71709,31
122.975,164.671,222.694,122.426,164.406,222.528,1.35576,31
122.426,164.406,222.528,121.917,164.123,222.345,1.35576,31
121.917,164.123,222.345,121.452,163.849,222.141,1.35576,31
121.452,163.849,222.141,121.021,163.594,221.926,1.35576,31
121.021,163.594,221.926,120.616,163.344,221.715,1.35576,31
120.616,163.344,221.715,120.227,163.081,221.525,1.35576,31
120.227,163.081,221.525,119.849,162.799,221.356,1.35576,31
119.849,162.799,221.356,119.473,162.514,221.187,1.35576,31
119.473,162.514,221.187,119.099,162.238,221.002,1.35576,31
119.099,162.238,221.002,118.735,161.956,220.802,1.35576,31
118.735,161.956,220.802,118.38,161.671,220.59,1.35576,31
118.38,161.671,220.59,118.021,161.388,220.379,1.35576,31
118.021,161.388,220.379,117.654,161.108,220.178,1.35576,31
117.654,161.108,220.178,117.277,160.836,219.984,1.35576,31
117.277,160.836,219.984,116.901,160.573,219.78,1.35576,31
116.901,160.573,219.78,116.527,160.316,219.567,1.35576,31
116.527,160.316,219.567,116.147,160.055,219.374,1.35576,31
